filename	hdu	keyword	value
fri/c4d_150216_203524_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_203629_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_203733_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_203837_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_203939_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_204046_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_204153_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_204254_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_204358_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_204501_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_204606_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_204711_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_204814_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_204931_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_205023_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_205126_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_205230_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_205335_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_205442_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_205542_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150217_194116_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150217_194154_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150217_194227_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150217_194305_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150217_194343_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150217_194418_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150217_194455_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150217_194529_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150217_194606_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150217_194642_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150217_194718_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150217_194754_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150217_194829_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150217_194905_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150217_194941_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150217_195017_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150217_195056_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150217_195134_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150217_195205_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150217_195244_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150217_195318_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150217_195354_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150217_195429_fri.fits.fz	0	PROCTYPE	RAW
