filename	hdu	keyword	value
c4d_150218_073437_ori.fits.fz	0	OBJECT	Blind15A_04
c4d_150218_073638_ori.fits.fz	0	OBJECT	Blind15A_05
c4d_150218_073837_ori.fits.fz	0	OBJECT	Blind15A_06
c4d_150218_074032_ori.fits.fz	0	OBJECT	Blind15A_07
c4d_150218_074230_ori.fits.fz	0	OBJECT	Blind15A_08
c4d_150218_074432_ori.fits.fz	0	OBJECT	Blind15A_09
c4d_150218_074629_ori.fits.fz	0	OBJECT	Blind15A_10
c4d_150218_074827_ori.fits.fz	0	OBJECT	Blind15A_11
c4d_150218_075022_ori.fits.fz	0	OBJECT	Blind15A_12
c4d_150218_075219_ori.fits.fz	0	OBJECT	Blind15A_13
c4d_150218_075413_ori.fits.fz	0	OBJECT	Blind15A_14
c4d_150218_075609_ori.fits.fz	0	OBJECT	Blind15A_15
c4d_150218_075809_ori.fits.fz	0	OBJECT	Blind15A_16
c4d_150218_080009_ori.fits.fz	0	OBJECT	Blind15A_17
c4d_150218_080209_ori.fits.fz	0	OBJECT	Blind15A_18
c4d_150218_080409_ori.fits.fz	0	OBJECT	Blind15A_19
c4d_150218_080608_ori.fits.fz	0	OBJECT	Blind15A_20
c4d_150218_080808_ori.fits.fz	0	OBJECT	Blind15A_21
c4d_150218_081008_ori.fits.fz	0	OBJECT	Blind15A_22
c4d_150218_081209_ori.fits.fz	0	OBJECT	Blind15A_23
c4d_150218_081407_ori.fits.fz	0	OBJECT	Blind15A_24
c4d_150218_081605_ori.fits.fz	0	OBJECT	Blind15A_25
c4d_150218_081759_ori.fits.fz	0	OBJECT	Blind15A_26
c4d_150218_082004_ori.fits.fz	0	OBJECT	Blind15A_27
c4d_150218_082159_ori.fits.fz	0	OBJECT	Blind15A_28
c4d_150218_082354_ori.fits.fz	0	OBJECT	Blind15A_29
c4d_150218_082553_ori.fits.fz	0	OBJECT	Blind15A_30
c4d_150218_082746_ori.fits.fz	0	OBJECT	Blind15A_31
c4d_150218_082944_ori.fits.fz	0	OBJECT	Blind15A_32
c4d_150218_083140_ori.fits.fz	0	OBJECT	Blind15A_33
c4d_150218_083340_ori.fits.fz	0	OBJECT	Blind15A_34
c4d_150218_083538_ori.fits.fz	0	OBJECT	Blind15A_35
c4d_150218_083735_ori.fits.fz	0	OBJECT	Blind15A_36
c4d_150218_083933_ori.fits.fz	0	OBJECT	Blind15A_37
c4d_150218_084127_ori.fits.fz	0	OBJECT	Blind15A_38
c4d_150218_084321_ori.fits.fz	0	OBJECT	Blind15A_39
c4d_150218_084520_ori.fits.fz	0	OBJECT	Blind15A_40
c4d_150218_084719_ori.fits.fz	0	OBJECT	Blind15A_41
c4d_150218_084913_ori.fits.fz	0	OBJECT	Blind15A_42
c4d_150218_085112_ori.fits.fz	0	OBJECT	Blind15A_43
c4d_150218_085305_ori.fits.fz	0	OBJECT	Blind15A_44
c4d_150218_085505_ori.fits.fz	0	OBJECT	Blind15A_45
c4d_150218_085656_ori.fits.fz	0	OBJECT	Blind15A_46
c4d_150218_085852_ori.fits.fz	0	OBJECT	Blind15A_47
c4d_150218_090047_ori.fits.fz	0	OBJECT	Blind15A_48
c4d_150218_090242_ori.fits.fz	0	OBJECT	Blind15A_49
c4d_150218_090439_ori.fits.fz	0	OBJECT	Blind15A_50
c4d_150218_090739_ori.fits.fz	0	OBJECT	Blind15A_54
c4d_150218_090933_ori.fits.fz	0	OBJECT	Blind15A_54
c4d_150218_091128_ori.fits.fz	0	OBJECT	Blind15A_54
c4d_150218_091322_ori.fits.fz	0	OBJECT	Blind15A_54
c4d_150218_091520_ori.fits.fz	0	OBJECT	Blind15A_54
c4d_150218_091711_ori.fits.fz	0	OBJECT	Blind15A_54
c4d_150218_091902_ori.fits.fz	0	OBJECT	Blind15A_54
c4d_150218_092057_ori.fits.fz	0	OBJECT	Blind15A_54
c4d_150218_092256_ori.fits.fz	0	OBJECT	Blind15A_54
c4d_150218_092451_ori.fits.fz	0	OBJECT	Blind15A_54
c4d_150218_092528_ori.fits.fz	0	OBJECT	Blind15A_54
c4d_150218_092614_ori.fits.fz	0	OBJECT	Blind15A_54
c4d_150218_092751_ori.fits.fz	0	OBJECT	Blind15A_55
c4d_150218_092832_ori.fits.fz	0	OBJECT	Blind15A_55
c4d_150218_093129_ori.fits.fz	0	OBJECT	Blind15A_56
c4d_150218_093206_ori.fits.fz	0	OBJECT	Blind15A_56
c4d_150218_191654_zri.fits.fz	0	OBJECT	preflats-BIAS
c4d_150218_191721_zci_v1.fits.fz	0	OBJECT	preflats-BIAS
c4d_150218_191721_zcw_v1.fits.fz	0	OBJECT	preflats-BIAS
c4d_150218_191721_zri.fits.fz	0	OBJECT	preflats-BIAS
c4d_150218_191743_zri.fits.fz	0	OBJECT	preflats-BIAS
c4d_150218_191802_zri.fits.fz	0	OBJECT	preflats-BIAS
c4d_150218_191827_zri.fits.fz	0	OBJECT	preflats-BIAS
c4d_150218_191848_zri.fits.fz	0	OBJECT	preflats-BIAS
c4d_150218_191913_zri.fits.fz	0	OBJECT	preflats-BIAS
c4d_150218_191936_zri.fits.fz	0	OBJECT	preflats-BIAS
c4d_150218_191959_zri.fits.fz	0	OBJECT	preflats-BIAS
c4d_150218_192022_zri.fits.fz	0	OBJECT	preflats-BIAS
c4d_150218_192045_zri.fits.fz	0	OBJECT	preflats-BIAS
c4d_150218_192123_fri.fits.fz	0	OBJECT	DomeFlat-Y12
c4d_150218_192157_fci_Y_v1.fits.fz	0	OBJECT	DomeFlat-Y12
c4d_150218_192157_fcw_Y_v1.fits.fz	0	OBJECT	DomeFlat-Y12
c4d_150218_192157_fri.fits.fz	0	OBJECT	DomeFlat-Y12
c4d_150218_192234_fri.fits.fz	0	OBJECT	DomeFlat-Y12
c4d_150218_192311_fri.fits.fz	0	OBJECT	DomeFlat-Y12
c4d_150218_192346_fri.fits.fz	0	OBJECT	DomeFlat-Y12
c4d_150218_192422_fri.fits.fz	0	OBJECT	DomeFlat-Y12
c4d_150218_192458_fri.fits.fz	0	OBJECT	DomeFlat-Y12
c4d_150218_192535_fri.fits.fz	0	OBJECT	DomeFlat-Y12
c4d_150218_192610_fri.fits.fz	0	OBJECT	DomeFlat-Y12
c4d_150218_192646_fri.fits.fz	0	OBJECT	DomeFlat-Y12
c4d_150218_192723_fri.fits.fz	0	OBJECT	DomeFlat-Y12
c4d_150218_192759_fci_z_v1.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150218_192759_fcw_z_v1.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150218_192759_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150218_192835_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150218_192912_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150218_192947_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150218_193023_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150218_193101_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150218_193137_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150218_193214_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150218_193247_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150218_193326_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150218_193403_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150218_193439_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150218_193514_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150218_193551_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150218_193626_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150218_193702_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150218_193739_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150218_193814_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150218_193851_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150218_193926_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150218_194002_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150218_194059_fci_i_v1.fits.fz	0	OBJECT	DomeFlat-i30
c4d_150218_194059_fcw_i_v1.fits.fz	0	OBJECT	DomeFlat-i30
c4d_150218_194059_fri.fits.fz	0	OBJECT	DomeFlat-i30
c4d_150218_194152_fri.fits.fz	0	OBJECT	DomeFlat-i30
c4d_150218_194245_fri.fits.fz	0	OBJECT	DomeFlat-i30
c4d_150218_194339_fri.fits.fz	0	OBJECT	DomeFlat-i30
c4d_150218_194432_fri.fits.fz	0	OBJECT	DomeFlat-i30
c4d_150218_194529_fri.fits.fz	0	OBJECT	DomeFlat-i30
c4d_150218_194619_fri.fits.fz	0	OBJECT	DomeFlat-i30
c4d_150218_194715_fri.fits.fz	0	OBJECT	DomeFlat-i30
c4d_150218_194807_fri.fits.fz	0	OBJECT	DomeFlat-i30
c4d_150218_194902_fri.fits.fz	0	OBJECT	DomeFlat-i30
c4d_150218_194958_fri.fits.fz	0	OBJECT	DomeFlat-i30
c4d_150218_195040_fci_VR_v1.fits.fz	0	OBJECT	DomeFlat-VR15
c4d_150218_195040_fcw_VR_v1.fits.fz	0	OBJECT	DomeFlat-VR15
c4d_150218_195040_fri.fits.fz	0	OBJECT	DomeFlat-VR15
c4d_150218_195116_fri.fits.fz	0	OBJECT	DomeFlat-VR15
c4d_150218_195154_fri.fits.fz	0	OBJECT	DomeFlat-VR15
c4d_150218_195235_fri.fits.fz	0	OBJECT	DomeFlat-VR15
c4d_150218_195316_fri.fits.fz	0	OBJECT	DomeFlat-VR15
c4d_150218_195352_fri.fits.fz	0	OBJECT	DomeFlat-VR15
c4d_150218_195433_fri.fits.fz	0	OBJECT	DomeFlat-VR15
c4d_150218_195511_fri.fits.fz	0	OBJECT	DomeFlat-VR15
c4d_150218_195550_fri.fits.fz	0	OBJECT	DomeFlat-VR15
c4d_150218_195627_fri.fits.fz	0	OBJECT	DomeFlat-VR15
c4d_150218_195709_fri.fits.fz	0	OBJECT	DomeFlat-VR15
c4d_150218_195751_fci_r_v1.fits.fz	0	OBJECT	DomeFlat-r15
c4d_150218_195751_fcw_r_v1.fits.fz	0	OBJECT	DomeFlat-r15
c4d_150218_195751_fri.fits.fz	0	OBJECT	DomeFlat-r15
c4d_150218_195827_fri.fits.fz	0	OBJECT	DomeFlat-r15
c4d_150218_195905_fri.fits.fz	0	OBJECT	DomeFlat-r15
c4d_150218_195948_fri.fits.fz	0	OBJECT	DomeFlat-r15
c4d_150218_200024_fri.fits.fz	0	OBJECT	DomeFlat-r15
c4d_150218_200101_fri.fits.fz	0	OBJECT	DomeFlat-r15
c4d_150218_200142_fri.fits.fz	0	OBJECT	DomeFlat-r15
c4d_150218_200219_fri.fits.fz	0	OBJECT	DomeFlat-r15
c4d_150218_200307_fri.fits.fz	0	OBJECT	DomeFlat-r15
c4d_150218_200337_fri.fits.fz	0	OBJECT	DomeFlat-r15
c4d_150218_200416_fri.fits.fz	0	OBJECT	DomeFlat-r15
c4d_150218_200522_fci_g_v1.fits.fz	0	OBJECT	DomeFlat-g40
c4d_150218_200522_fcw_g_v1.fits.fz	0	OBJECT	DomeFlat-g40
c4d_150218_200522_fri.fits.fz	0	OBJECT	DomeFlat-g40
c4d_150218_200626_fri.fits.fz	0	OBJECT	DomeFlat-g40
c4d_150218_200740_fri.fits.fz	0	OBJECT	DomeFlat-g40
c4d_150218_200837_fri.fits.fz	0	OBJECT	DomeFlat-g40
c4d_150218_200939_fri.fits.fz	0	OBJECT	DomeFlat-g40
c4d_150218_201042_fri.fits.fz	0	OBJECT	DomeFlat-g40
c4d_150218_201146_fri.fits.fz	0	OBJECT	DomeFlat-g40
c4d_150218_201251_fri.fits.fz	0	OBJECT	DomeFlat-g40
c4d_150218_201354_fri.fits.fz	0	OBJECT	DomeFlat-g40
c4d_150218_201459_fri.fits.fz	0	OBJECT	DomeFlat-g40
c4d_150218_201604_fri.fits.fz	0	OBJECT	DomeFlat-g40
c4d_150218_201707_fci_u_v1.fits.fz	0	OBJECT	DomeFlat-u40
c4d_150218_201707_fcw_u_v1.fits.fz	0	OBJECT	DomeFlat-u40
c4d_150218_201707_fri.fits.fz	0	OBJECT	DomeFlat-u40
c4d_150218_201810_fri.fits.fz	0	OBJECT	DomeFlat-u40
c4d_150218_201913_fri.fits.fz	0	OBJECT	DomeFlat-u40
c4d_150218_202018_fri.fits.fz	0	OBJECT	DomeFlat-u40
c4d_150218_202122_fri.fits.fz	0	OBJECT	DomeFlat-u40
c4d_150218_202225_fri.fits.fz	0	OBJECT	DomeFlat-u40
c4d_150218_202332_fri.fits.fz	0	OBJECT	DomeFlat-u40
c4d_150218_202435_fri.fits.fz	0	OBJECT	DomeFlat-u40
c4d_150218_202538_fri.fits.fz	0	OBJECT	DomeFlat-u40
c4d_150218_202641_fri.fits.fz	0	OBJECT	DomeFlat-u40
c4d_150218_202747_fri.fits.fz	0	OBJECT	DomeFlat-u40
c4d_150218_202811_zri.fits.fz	0	OBJECT	postflats-BIAS
c4d_150218_202833_zri.fits.fz	0	OBJECT	postflats-BIAS
c4d_150218_202857_zri.fits.fz	0	OBJECT	postflats-BIAS
c4d_150218_202918_zri.fits.fz	0	OBJECT	postflats-BIAS
c4d_150218_202942_zri.fits.fz	0	OBJECT	postflats-BIAS
c4d_150218_203006_zri.fits.fz	0	OBJECT	postflats-BIAS
c4d_150218_203027_zri.fits.fz	0	OBJECT	postflats-BIAS
c4d_150218_203054_zri.fits.fz	0	OBJECT	postflats-BIAS
c4d_150218_203112_zri.fits.fz	0	OBJECT	postflats-BIAS
c4d_150218_203138_zri.fits.fz	0	OBJECT	postflats-BIAS
c4d_150218_203200_zri.fits.fz	0	OBJECT	postflats-BIAS
c4d_150219_001111_zri.fits.fz	0	OBJECT	
c4d_150219_001130_zri.fits.fz	0	OBJECT	
c4d_150219_001243_ori.fits.fz	0	OBJECT	POINTING
c4d_150219_001402_ori.fits.fz	0	OBJECT	POINTING
c4d_150219_001808_ori.fits.fz	0	OBJECT	Blind15A_51
c4d_150219_001850_ori.fits.fz	0	OBJECT	Blind15A_51
c4d_150219_002021_ori.fits.fz	0	OBJECT	Blind15A_52
c4d_150219_002103_ori.fits.fz	0	OBJECT	Blind15A_52
c4d_150219_002511_ori.fits.fz	0	OBJECT	Blind15A_53
c4d_150219_002555_ori.fits.fz	0	OBJECT	Blind15A_53
c4d_150219_002749_ori.fits.fz	0	OBJECT	Blind15A_53
c4d_150219_002945_ori.fits.fz	0	OBJECT	Blind15A_53
c4d_150219_003138_ori.fits.fz	0	OBJECT	Blind15A_53
c4d_150219_003335_ori.fits.fz	0	OBJECT	Blind15A_53
c4d_150219_003530_ori.fits.fz	0	OBJECT	Blind15A_53
c4d_150219_003722_ori.fits.fz	0	OBJECT	Blind15A_53
c4d_150219_003920_ori.fits.fz	0	OBJECT	Blind15A_53
c4d_150219_004111_ori.fits.fz	0	OBJECT	Blind15A_53
c4d_150219_004323_ori.fits.fz	0	OBJECT	Blind15A_01
c4d_150219_004515_ori.fits.fz	0	OBJECT	Blind15A_01
c4d_150219_004711_ori.fits.fz	0	OBJECT	Blind15A_01
c4d_150219_004923_ori.fits.fz	0	OBJECT	Blind15A_01
c4d_150219_005119_ori.fits.fz	0	OBJECT	Blind15A_02
c4d_150219_005313_ori.fits.fz	0	OBJECT	Blind15A_03
c4d_150219_005510_ori.fits.fz	0	OBJECT	Blind15A_04
c4d_150219_005703_ori.fits.fz	0	OBJECT	Blind15A_05
c4d_150219_005900_ori.fits.fz	0	OBJECT	Blind15A_06
c4d_150219_010054_ori.fits.fz	0	OBJECT	Blind15A_07
c4d_150219_010250_ori.fits.fz	0	OBJECT	Blind15A_08
c4d_150219_010446_ori.fits.fz	0	OBJECT	Blind15A_09
c4d_150219_010640_ori.fits.fz	0	OBJECT	Blind15A_10
c4d_150219_010839_ori.fits.fz	0	OBJECT	Blind15A_11
c4d_150219_011035_ori.fits.fz	0	OBJECT	Blind15A_12
c4d_150219_011229_ori.fits.fz	0	OBJECT	Blind15A_13
c4d_150219_011429_ori.fits.fz	0	OBJECT	Blind15A_14
c4d_150219_011626_ori.fits.fz	0	OBJECT	Blind15A_15
c4d_150219_011821_ori.fits.fz	0	OBJECT	Blind15A_16
c4d_150219_012017_ori.fits.fz	0	OBJECT	Blind15A_17
c4d_150219_012213_ori.fits.fz	0	OBJECT	Blind15A_18
c4d_150219_012411_ori.fits.fz	0	OBJECT	Blind15A_19
c4d_150219_012600_ori.fits.fz	0	OBJECT	Blind15A_20
c4d_150219_012800_ori.fits.fz	0	OBJECT	Blind15A_21
c4d_150219_012959_ori.fits.fz	0	OBJECT	Blind15A_22
c4d_150219_013156_ori.fits.fz	0	OBJECT	Blind15A_23
c4d_150219_013351_ori.fits.fz	0	OBJECT	Blind15A_24
c4d_150219_013546_ori.fits.fz	0	OBJECT	Blind15A_25
c4d_150219_013750_ori.fits.fz	0	OBJECT	Blind15A_26
c4d_150219_013944_ori.fits.fz	0	OBJECT	Blind15A_27
c4d_150219_014141_ori.fits.fz	0	OBJECT	Blind15A_28
c4d_150219_014343_ori.fits.fz	0	OBJECT	Blind15A_29
c4d_150219_014541_ori.fits.fz	0	OBJECT	Blind15A_30
c4d_150219_014738_ori.fits.fz	0	OBJECT	Blind15A_31
c4d_150219_014934_ori.fits.fz	0	OBJECT	Blind15A_32
c4d_150219_015129_ori.fits.fz	0	OBJECT	Blind15A_33
c4d_150219_015323_ori.fits.fz	0	OBJECT	Blind15A_34
c4d_150219_015518_ori.fits.fz	0	OBJECT	Blind15A_35
c4d_150219_015717_ori.fits.fz	0	OBJECT	Blind15A_36
c4d_150219_015910_ori.fits.fz	0	OBJECT	Blind15A_37
c4d_150219_020107_ori.fits.fz	0	OBJECT	Blind15A_38
c4d_150219_020303_ori.fits.fz	0	OBJECT	Blind15A_39
c4d_150219_020455_ori.fits.fz	0	OBJECT	Blind15A_40
c4d_150219_020656_ori.fits.fz	0	OBJECT	Blind15A_41
c4d_150219_020853_ori.fits.fz	0	OBJECT	Blind15A_42
c4d_150219_021047_ori.fits.fz	0	OBJECT	Blind15A_43
c4d_150219_021244_ori.fits.fz	0	OBJECT	Blind15A_44
c4d_150219_021437_ori.fits.fz	0	OBJECT	Blind15A_45
c4d_150219_021635_ori.fits.fz	0	OBJECT	Blind15A_46
c4d_150219_021830_ori.fits.fz	0	OBJECT	Blind15A_47
c4d_150219_022024_ori.fits.fz	0	OBJECT	Blind15A_48
c4d_150219_022222_ori.fits.fz	0	OBJECT	Blind15A_49
c4d_150219_022416_ori.fits.fz	0	OBJECT	Blind15A_50
c4d_150219_022655_ori.fits.fz	0	OBJECT	Blind15A_01
c4d_150219_022848_ori.fits.fz	0	OBJECT	Blind15A_02
c4d_150219_023045_ori.fits.fz	0	OBJECT	Blind15A_03
c4d_150219_023237_ori.fits.fz	0	OBJECT	Blind15A_04
c4d_150219_023432_ori.fits.fz	0	OBJECT	Blind15A_05
c4d_150219_023632_ori.fits.fz	0	OBJECT	Blind15A_06
c4d_150219_023825_ori.fits.fz	0	OBJECT	Blind15A_07
c4d_150219_024022_ori.fits.fz	0	OBJECT	Blind15A_08
c4d_150219_024217_ori.fits.fz	0	OBJECT	Blind15A_09
c4d_150219_024410_ori.fits.fz	0	OBJECT	Blind15A_10
c4d_150219_024607_ori.fits.fz	0	OBJECT	Blind15A_11
c4d_150219_024804_ori.fits.fz	0	OBJECT	Blind15A_12
c4d_150219_024958_ori.fits.fz	0	OBJECT	Blind15A_13
c4d_150219_025154_ori.fits.fz	0	OBJECT	Blind15A_14
c4d_150219_025348_ori.fits.fz	0	OBJECT	Blind15A_15
c4d_150219_025544_ori.fits.fz	0	OBJECT	Blind15A_16
c4d_150219_025738_ori.fits.fz	0	OBJECT	Blind15A_17
c4d_150219_025934_ori.fits.fz	0	OBJECT	Blind15A_18
c4d_150219_030130_ori.fits.fz	0	OBJECT	Blind15A_19
c4d_150219_030325_ori.fits.fz	0	OBJECT	Blind15A_20
c4d_150219_030524_ori.fits.fz	0	OBJECT	Blind15A_21
c4d_150219_030715_ori.fits.fz	0	OBJECT	Blind15A_22
c4d_150219_030912_ori.fits.fz	0	OBJECT	Blind15A_23
c4d_150219_031112_ori.fits.fz	0	OBJECT	Blind15A_24
c4d_150219_031304_ori.fits.fz	0	OBJECT	Blind15A_25
c4d_150219_031501_ori.fits.fz	0	OBJECT	Blind15A_26
c4d_150219_031655_ori.fits.fz	0	OBJECT	Blind15A_27
c4d_150219_031849_ori.fits.fz	0	OBJECT	Blind15A_28
c4d_150219_032044_ori.fits.fz	0	OBJECT	Blind15A_29
c4d_150219_032242_ori.fits.fz	0	OBJECT	Blind15A_30
c4d_150219_032437_ori.fits.fz	0	OBJECT	Blind15A_31
c4d_150219_032632_ori.fits.fz	0	OBJECT	Blind15A_32
c4d_150219_032827_ori.fits.fz	0	OBJECT	Blind15A_33
c4d_150219_033024_ori.fits.fz	0	OBJECT	Blind15A_34
c4d_150219_033218_ori.fits.fz	0	OBJECT	Blind15A_35
c4d_150219_033418_ori.fits.fz	0	OBJECT	Blind15A_36
c4d_150219_033611_ori.fits.fz	0	OBJECT	Blind15A_37
c4d_150219_033803_ori.fits.fz	0	OBJECT	Blind15A_38
c4d_150219_033959_ori.fits.fz	0	OBJECT	Blind15A_39
c4d_150219_034157_ori.fits.fz	0	OBJECT	Blind15A_40
c4d_150219_034349_ori.fits.fz	0	OBJECT	Blind15A_40
c4d_150219_034546_ori.fits.fz	0	OBJECT	Blind15A_41
c4d_150219_034738_ori.fits.fz	0	OBJECT	Blind15A_42
c4d_150219_034941_ori.fits.fz	0	OBJECT	Blind15A_43
c4d_150219_035131_ori.fits.fz	0	OBJECT	Blind15A_44
c4d_150219_035326_ori.fits.fz	0	OBJECT	Blind15A_45
c4d_150219_035526_ori.fits.fz	0	OBJECT	Blind15A_46
c4d_150219_035719_ori.fits.fz	0	OBJECT	Blind15A_47
c4d_150219_035917_ori.fits.fz	0	OBJECT	Blind15A_48
c4d_150219_040110_ori.fits.fz	0	OBJECT	Blind15A_49
c4d_150219_040303_ori.fits.fz	0	OBJECT	Blind15A_50
c4d_150219_040547_ori.fits.fz	0	OBJECT	Blind15A_01
c4d_150219_040747_ori.fits.fz	0	OBJECT	Blind15A_02
c4d_150219_040948_ori.fits.fz	0	OBJECT	Blind15A_03
c4d_150219_041149_ori.fits.fz	0	OBJECT	Blind15A_04
c4d_150219_041349_ori.fits.fz	0	OBJECT	Blind15A_05
c4d_150219_041546_ori.fits.fz	0	OBJECT	Blind15A_06
c4d_150219_041740_ori.fits.fz	0	OBJECT	Blind15A_07
c4d_150219_041942_ori.fits.fz	0	OBJECT	Blind15A_08
c4d_150219_042130_ori.fits.fz	0	OBJECT	Blind15A_09
c4d_150219_042326_ori.fits.fz	0	OBJECT	Blind15A_10
c4d_150219_042529_ori.fits.fz	0	OBJECT	Blind15A_11
c4d_150219_042728_ori.fits.fz	0	OBJECT	Blind15A_12
c4d_150219_042937_ori.fits.fz	0	OBJECT	Blind15A_13
c4d_150219_043128_ori.fits.fz	0	OBJECT	Blind15A_14
c4d_150219_043328_ori.fits.fz	0	OBJECT	Blind15A_15
c4d_150219_043526_ori.fits.fz	0	OBJECT	Blind15A_16
c4d_150219_043718_ori.fits.fz	0	OBJECT	Blind15A_17
c4d_150219_043922_ori.fits.fz	0	OBJECT	Blind15A_18
c4d_150219_044120_ori.fits.fz	0	OBJECT	Blind15A_19
c4d_150219_044319_ori.fits.fz	0	OBJECT	Blind15A_20
c4d_150219_044516_ori.fits.fz	0	OBJECT	Blind15A_21
c4d_150219_044711_ori.fits.fz	0	OBJECT	Blind15A_22
c4d_150219_044909_ori.fits.fz	0	OBJECT	Blind15A_23
c4d_150219_045109_ori.fits.fz	0	OBJECT	Blind15A_24
c4d_150219_045309_ori.fits.fz	0	OBJECT	Blind15A_25
c4d_150219_045507_ori.fits.fz	0	OBJECT	Blind15A_26
c4d_150219_045707_ori.fits.fz	0	OBJECT	Blind15A_27
c4d_150219_045914_ori.fits.fz	0	OBJECT	Blind15A_28
c4d_150219_050109_ori.fits.fz	0	OBJECT	Blind15A_29
c4d_150219_050310_ori.fits.fz	0	OBJECT	Blind15A_30
c4d_150219_050509_ori.fits.fz	0	OBJECT	Blind15A_31
c4d_150219_050701_ori.fits.fz	0	OBJECT	Blind15A_32
c4d_150219_050855_ori.fits.fz	0	OBJECT	Blind15A_33
c4d_150219_051052_ori.fits.fz	0	OBJECT	Blind15A_34
c4d_150219_051246_ori.fits.fz	0	OBJECT	Blind15A_35
c4d_150219_051443_ori.fits.fz	0	OBJECT	Blind15A_36
c4d_150219_051637_ori.fits.fz	0	OBJECT	Blind15A_37
c4d_150219_051834_ori.fits.fz	0	OBJECT	Blind15A_38
c4d_150219_052025_ori.fits.fz	0	OBJECT	Blind15A_39
c4d_150219_052223_ori.fits.fz	0	OBJECT	Blind15A_40
c4d_150219_052420_ori.fits.fz	0	OBJECT	Blind15A_41
c4d_150219_052616_ori.fits.fz	0	OBJECT	Blind15A_42
c4d_150219_052816_ori.fits.fz	0	OBJECT	Blind15A_43
c4d_150219_053015_ori.fits.fz	0	OBJECT	Blind15A_44
c4d_150219_053205_ori.fits.fz	0	OBJECT	Blind15A_45
c4d_150219_053410_ori.fits.fz	0	OBJECT	Blind15A_46
c4d_150219_053608_ori.fits.fz	0	OBJECT	Blind15A_47
c4d_150219_053809_ori.fits.fz	0	OBJECT	Blind15A_48
c4d_150219_054011_ori.fits.fz	0	OBJECT	Blind15A_49
c4d_150219_054209_ori.fits.fz	0	OBJECT	Blind15A_50
c4d_150219_054452_ori.fits.fz	0	OBJECT	Blind15A_01
c4d_150219_054645_ori.fits.fz	0	OBJECT	Blind15A_02
c4d_150219_054845_ori.fits.fz	0	OBJECT	Blind15A_03
c4d_150219_055038_ori.fits.fz	0	OBJECT	Blind15A_04
c4d_150219_055236_ori.fits.fz	0	OBJECT	Blind15A_05
c4d_150219_055430_ori.fits.fz	0	OBJECT	Blind15A_06
c4d_150219_055629_ori.fits.fz	0	OBJECT	Blind15A_07
c4d_150219_055830_ori.fits.fz	0	OBJECT	Blind15A_08
c4d_150219_060027_ori.fits.fz	0	OBJECT	Blind15A_09
c4d_150219_060229_ori.fits.fz	0	OBJECT	Blind15A_10
c4d_150219_060428_ori.fits.fz	0	OBJECT	Blind15A_11
c4d_150219_060631_ori.fits.fz	0	OBJECT	Blind15A_12
c4d_150219_060831_ori.fits.fz	0	OBJECT	Blind15A_13
c4d_150219_061029_ori.fits.fz	0	OBJECT	Blind15A_14
c4d_150219_061228_ori.fits.fz	0	OBJECT	Blind15A_15
c4d_150219_061425_ori.fits.fz	0	OBJECT	Blind15A_16
c4d_150219_061622_ori.fits.fz	0	OBJECT	Blind15A_17
c4d_150219_061821_ori.fits.fz	0	OBJECT	Blind15A_18
c4d_150219_062010_ori.fits.fz	0	OBJECT	Blind15A_19
c4d_150219_062207_ori.fits.fz	0	OBJECT	Blind15A_20
c4d_150219_062410_ori.fits.fz	0	OBJECT	Blind15A_21
c4d_150219_062610_ori.fits.fz	0	OBJECT	Blind15A_22
c4d_150219_062816_ori.fits.fz	0	OBJECT	Blind15A_23
c4d_150219_063008_ori.fits.fz	0	OBJECT	Blind15A_24
c4d_150219_063210_ori.fits.fz	0	OBJECT	Blind15A_25
c4d_150219_063408_ori.fits.fz	0	OBJECT	Blind15A_26
c4d_150219_063609_ori.fits.fz	0	OBJECT	Blind15A_27
c4d_150219_063810_ori.fits.fz	0	OBJECT	Blind15A_28
c4d_150219_064009_ori.fits.fz	0	OBJECT	Blind15A_29
c4d_150219_064208_ori.fits.fz	0	OBJECT	Blind15A_30
